employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
67912,Sales & Marketing,region_28,Bachelor's,m,other,1,31,1.0,3,0,0,51,0
66324,Analytics,region_22,Bachelor's,m,sourcing,2,26,5.0,2,1,0,85,0
15974,Finance,region_2,Bachelor's,m,sourcing,1,30,5.0,4,1,0,57,0
59225,Operations,region_12,Bachelor's,f,other,1,39,5.0,10,1,0,60,0
67689,Procurement,region_2,Bachelor's,f,other,1,29,1.0,5,1,0,69,0
8079,Technology,region_31,Bachelor's,m,other,2,30,3.0,4,0,0,75,0
34347,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,44,4.0,4,1,0,46,0
24865,Procurement,region_27,Bachelor's,m,sourcing,3,35,3.0,3,1,0,71,0
32773,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,45,4.0,6,1,0,52,0
49491,Sales & Marketing,region_16,Bachelor's,m,sourcing,4,25,1.0,2,0,0,41,0
34641,Analytics,region_22,Bachelor's,m,sourcing,1,41,3.0,7,0,0,84,0
35426,Legal,region_2,Bachelor's,m,sourcing,3,34,3.0,3,0,0,58,0
21607,Analytics,region_15,Bachelor's,m,other,3,31,5.0,4,1,0,82,0
28269,Sales & Marketing,region_5,Bachelor's,f,other,1,32,5.0,3,1,0,50,0
26360,Technology,region_27,Bachelor's,m,other,1,32,4.0,2,1,0,81,0
56454,Sales & Marketing,region_5,Master's & above,m,other,1,34,4.0,7,1,0,49,0
37641,Operations,region_14,Master's & above,m,sourcing,1,44,5.0,12,0,0,56,0
33350,Procurement,region_4,Bachelor's,m,other,1,30,3.0,5,0,0,72,0
24610,Legal,region_2,Master's & above,m,sourcing,1,37,4.0,4,1,0,60,0
11163,Procurement,region_27,Bachelor's,f,sourcing,1,39,3.0,9,0,0,66,0
31012,Sales & Marketing,region_7,Master's & above,f,other,1,32,4.0,5,0,0,52,0
54664,Technology,region_4,Bachelor's,f,other,1,33,3.0,10,0,0,84,0
70841,Analytics,region_26,Bachelor's,m,sourcing,1,30,3.0,2,1,0,83,0
39322,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,37,2.0,2,0,0,48,0
61958,Legal,region_22,Bachelor's,m,other,1,30,2.0,5,1,0,54,0
488,HR,region_15,Bachelor's,m,other,1,33,3.0,10,0,0,53,0
20757,Procurement,region_2,Bachelor's,m,other,2,40,3.0,8,0,0,72,0
42466,Operations,region_6,Bachelor's,f,other,2,33,3.0,3,0,0,58,0
44238,Technology,region_1,Master's & above,f,other,1,31,1.0,4,1,0,78,0
58713,Analytics,region_26,Bachelor's,m,other,2,34,3.0,6,0,0,85,0
20196,HR,region_2,Below Secondary,f,other,1,22,2.0,2,0,0,54,0
35681,Operations,region_32,Bachelor's,f,other,1,31,3.0,4,0,0,58,0
52024,Procurement,region_27,Bachelor's,m,sourcing,1,35,3.0,5,1,0,72,0
52224,Operations,region_2,Bachelor's,f,sourcing,1,43,3.0,13,0,0,58,0
1292,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,37,3.0,4,0,0,50,0
44176,Finance,region_2,Bachelor's,f,sourcing,1,38,3.0,7,0,0,56,0
690,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,30,1.0,5,0,0,48,0
54361,Technology,region_2,Bachelor's,f,other,1,34,5.0,5,1,0,83,0
34747,Analytics,region_25,Bachelor's,m,sourcing,1,31,3.0,7,1,0,83,0
36789,Operations,region_7,Master's & above,m,sourcing,1,57,4.0,17,1,0,63,0
44542,Analytics,region_22,Bachelor's,f,other,1,27,3.0,4,0,0,89,0
48362,Procurement,region_2,Bachelor's,f,sourcing,1,35,3.0,10,0,0,68,0
33966,Sales & Marketing,region_1,Master's & above,f,other,2,34,3.0,3,0,0,51,0
59302,Procurement,region_13,Master's & above,f,other,1,49,5.0,3,1,0,70,0
42808,Operations,region_6,Bachelor's,f,other,1,28,5.0,2,1,0,61,0
69958,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,40,3.0,3,0,0,49,0
72148,Legal,region_2,Master's & above,m,other,1,40,2.0,8,0,0,59,0
51709,Sales & Marketing,region_13,Bachelor's,m,other,1,35,2.0,5,0,0,53,0
17954,Operations,region_22,Master's & above,m,sourcing,1,52,4.0,7,1,0,61,0
11887,Operations,region_15,Master's & above,f,other,1,47,3.0,7,0,0,58,0
49347,Legal,region_2,Below Secondary,m,other,1,27,3.0,2,1,0,57,0
6588,Analytics,region_7,Bachelor's,m,other,2,34,2.0,7,0,0,80,0
4493,Analytics,region_7,Bachelor's,m,sourcing,1,26,1.0,4,0,0,86,0
9997,Sales & Marketing,region_13,Bachelor's,f,other,1,29,3.0,8,0,0,53,0
44017,Sales & Marketing,region_11,Bachelor's,m,other,1,32,5.0,5,1,0,52,0
34410,Analytics,region_1,Master's & above,m,other,1,30,5.0,8,1,0,78,0
11570,Procurement,region_10,Master's & above,m,other,1,44,4.0,6,0,0,70,0
53657,Operations,region_2,Bachelor's,m,other,1,32,5.0,6,0,0,58,0
5345,Sales & Marketing,region_7,Master's & above,m,other,1,32,1.0,7,0,0,52,0
9504,Operations,region_22,Bachelor's,m,other,1,45,3.0,6,0,0,60,0
71400,Finance,region_26,Bachelor's,f,sourcing,1,29,4.0,3,1,0,58,0
26473,Sales & Marketing,region_7,Bachelor's,m,other,2,42,5.0,16,0,0,48,0
54867,Operations,region_22,Bachelor's,m,other,1,34,4.0,10,1,0,56,0
29272,Procurement,region_2,Master's & above,m,other,1,57,3.0,16,0,0,70,0
68203,Sales & Marketing,region_2,Master's & above,m,sourcing,2,56,3.0,7,0,0,52,0
263,Technology,region_14,Bachelor's,m,other,1,48,3.0,11,0,0,76,0
53496,Procurement,region_23,Master's & above,f,other,1,38,1.0,4,1,1,70,0
15293,Sales & Marketing,region_2,Master's & above,f,other,1,42,3.0,4,1,0,51,0
24975,Procurement,region_15,Bachelor's,f,other,1,34,3.0,3,0,0,71,0
43495,Procurement,region_28,Bachelor's,f,other,1,27,3.0,2,0,0,70,0
21800,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38,3.0,5,0,0,53,0
65857,Technology,region_2,Master's & above,f,referred,1,60,3.0,5,0,0,78,0
71201,Procurement,region_23,Master's & above,m,other,1,35,3.0,6,0,0,75,0
6739,Finance,region_7,Bachelor's,f,sourcing,1,31,5.0,6,1,0,60,0
48852,Technology,region_15,Bachelor's,m,sourcing,2,38,3.0,7,0,0,76,0
54840,Operations,region_7,Bachelor's,m,sourcing,1,31,4.0,3,1,0,61,0
17408,Operations,region_2,Bachelor's,f,sourcing,1,36,4.0,2,1,0,59,0
64583,Analytics,region_2,Master's & above,m,sourcing,2,36,4.0,7,0,0,80,0
19773,Finance,region_9,Master's & above,m,sourcing,3,32,5.0,6,1,0,61,0
20974,Finance,region_8,Bachelor's,f,other,1,30,3.0,3,0,0,65,0
6830,Operations,region_2,Bachelor's,f,sourcing,1,49,1.0,15,0,0,62,0
54395,HR,region_2,Bachelor's,f,sourcing,1,27,5.0,5,1,0,46,0
56690,HR,region_13,Bachelor's,m,sourcing,1,30,3.0,4,0,0,52,0
32748,Sales & Marketing,region_13,Master's & above,m,sourcing,2,33,3.0,9,0,0,53,0
54028,Operations,region_2,Bachelor's,f,sourcing,1,44,4.0,5,0,0,61,0
69983,Procurement,region_15,Bachelor's,m,other,1,35,2.0,9,0,0,68,0
31156,Procurement,region_2,Master's & above,m,other,1,35,5.0,3,1,0,68,0
4188,Operations,region_10,Master's & above,f,sourcing,1,31,2.0,3,1,0,59,0
24555,Sales & Marketing,region_31,Bachelor's,f,other,1,27,3.0,2,0,0,53,0
24636,Procurement,region_11,Bachelor's,f,other,1,32,1.0,7,0,0,70,0
44147,Analytics,region_7,Master's & above,m,other,1,33,4.0,5,0,0,82,0
73805,Technology,region_2,Bachelor's,f,sourcing,1,37,5.0,10,0,0,79,0
23536,Procurement,region_29,Master's & above,f,sourcing,1,38,5.0,5,1,0,70,0
28903,Legal,region_31,Bachelor's,m,sourcing,1,36,3.0,3,0,0,62,0
6109,Operations,region_7,Bachelor's,m,other,1,30,3.0,2,0,0,60,0
4403,Operations,region_32,Bachelor's,f,sourcing,1,37,3.0,3,1,0,62,0
15018,Procurement,region_2,Bachelor's,f,other,2,30,1.0,8,1,0,67,0
54986,Sales & Marketing,region_2,Bachelor's,m,other,1,35,4.0,5,0,0,52,0
58801,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,27,3.0,2,1,0,51,0
71193,Analytics,region_32,Bachelor's,f,sourcing,1,31,3.0,2,0,0,84,0
11697,HR,region_29,Bachelor's,m,other,1,35,1.0,9,0,0,48,0
64767,Technology,region_17,Bachelor's,f,sourcing,1,31,3.0,5,0,0,82,0
49901,Sales & Marketing,region_21,Bachelor's,m,other,1,35,4.0,5,0,0,52,0
6020,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,48,1.0,9,0,0,56,0
53002,Procurement,region_7,Master's & above,f,other,1,54,3.0,8,1,0,68,0
40569,Procurement,region_19,Bachelor's,m,other,1,39,3.0,7,0,0,70,0
30830,Procurement,region_16,Bachelor's,f,other,1,31,5.0,6,1,0,71,0
42232,Procurement,region_4,Master's & above,f,sourcing,1,45,4.0,16,1,0,70,0
35698,Sales & Marketing,region_2,Master's & above,m,sourcing,1,38,3.0,12,0,0,46,0
2133,Sales & Marketing,region_14,Master's & above,m,other,1,31,1.0,2,0,0,50,0
60604,Operations,region_2,Bachelor's,f,other,2,33,5.0,6,0,0,55,0
16518,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,36,3.0,9,0,0,49,0
15547,Technology,region_15,Bachelor's,m,other,1,48,3.0,5,1,0,80,0
69911,Technology,region_2,Master's & above,f,other,1,39,1.0,4,0,0,82,0
66261,Analytics,region_22,Bachelor's,m,referred,1,33,4.0,5,0,0,81,0
46423,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,43,2.0,8,0,0,50,0
43713,Technology,region_22,Bachelor's,m,referred,1,26,5.0,2,1,0,82,0
28660,HR,region_2,Bachelor's,f,sourcing,1,35,3.0,8,0,0,50,0
54573,Analytics,region_22,Bachelor's,m,other,1,39,3.0,5,0,0,84,0
2820,Analytics,region_15,Bachelor's,m,other,1,41,5.0,10,0,0,85,0
41846,Sales & Marketing,region_2,Bachelor's,m,referred,1,32,3.0,8,0,0,55,0
1179,Procurement,region_17,Bachelor's,f,other,1,45,4.0,5,1,1,72,0
58584,Sales & Marketing,region_15,Bachelor's,m,other,1,38,5.0,10,0,0,52,0
18663,Sales & Marketing,region_6,Bachelor's,m,other,1,34,3.0,10,0,0,48,0
63332,Finance,region_14,Bachelor's,m,sourcing,1,32,4.0,5,1,0,62,0
3013,Procurement,region_13,Bachelor's,m,sourcing,1,37,2.0,4,0,0,69,0
49670,Technology,region_2,Master's & above,f,other,2,34,3.0,3,0,0,82,0
72482,Analytics,region_2,Bachelor's,m,sourcing,1,35,3.0,5,0,0,83,0
13368,Operations,region_2,Master's & above,m,referred,2,34,4.0,8,0,0,60,0
58526,R&D,region_22,Bachelor's,m,other,2,30,5.0,6,1,0,81,0
41010,Operations,region_19,Bachelor's,f,sourcing,1,35,4.0,9,1,0,62,0
18672,Sales & Marketing,region_10,Master's & above,m,other,1,37,3.0,9,0,0,54,0
53005,Procurement,region_2,Bachelor's,f,other,1,32,4.0,9,0,0,71,0
74539,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,28,1.0,8,0,0,49,0
5484,Operations,region_7,Master's & above,f,other,1,34,3.0,9,0,0,57,0
41805,Procurement,region_20,Bachelor's,m,sourcing,1,32,2.0,9,0,0,70,0
12444,Operations,region_3,Master's & above,m,other,1,37,5.0,8,1,0,61,0
49941,Operations,region_22,Bachelor's,m,other,1,44,3.0,17,0,0,59,0
25191,Finance,region_11,Bachelor's,m,sourcing,1,28,5.0,6,0,0,59,0
64264,Technology,region_11,Master's & above,f,other,1,37,3.0,9,0,0,79,0
20705,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,40,5.0,5,0,0,49,0
26649,Sales & Marketing,region_15,Bachelor's,m,other,1,45,1.0,4,0,0,50,0
4293,Operations,region_22,Bachelor's,m,sourcing,1,30,4.0,5,1,0,61,0
11518,Sales & Marketing,region_2,Bachelor's,m,other,1,51,3.0,12,0,0,50,0
13452,Procurement,region_2,Bachelor's,f,other,1,54,4.0,8,1,0,77,0
23950,Technology,region_20,Master's & above,m,other,1,46,2.0,18,0,0,78,0
31842,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,30,3.0,2,0,0,47,0
27934,Sales & Marketing,region_2,Bachelor's,m,other,1,32,1.0,8,0,0,51,0
75697,Sales & Marketing,region_23,Bachelor's,m,other,1,27,4.0,3,0,0,53,0
38937,Sales & Marketing,region_2,Bachelor's,m,other,1,49,2.0,6,0,0,50,0
19814,Operations,region_14,Bachelor's,m,other,1,36,4.0,7,0,0,62,0
222,Procurement,region_13,Master's & above,m,other,1,34,4.0,5,0,0,71,0
62149,Analytics,region_7,Bachelor's,m,sourcing,2,29,5.0,6,1,0,80,0
13966,Operations,region_13,Bachelor's,m,other,1,33,4.0,3,1,0,59,0
29606,Procurement,region_2,Bachelor's,f,other,1,49,4.0,8,0,0,72,0
47265,Procurement,region_2,Master's & above,m,other,1,43,2.0,7,0,0,70,0
74784,Sales & Marketing,region_23,Bachelor's,m,other,1,27,5.0,2,0,0,46,0
38131,Sales & Marketing,region_13,Master's & above,m,other,2,30,3.0,6,1,0,49,0
60129,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,36,2.0,10,0,0,52,0
63973,Operations,region_2,Master's & above,f,other,2,58,1.0,15,0,0,59,0
73127,HR,region_26,Bachelor's,m,other,1,24,3.0,3,0,0,49,0
9840,HR,region_25,Bachelor's,m,other,1,28,4.0,2,1,1,49,0
75532,HR,region_25,Master's & above,m,other,1,49,5.0,19,0,0,50,0
74021,Procurement,region_2,Bachelor's,m,sourcing,1,36,4.0,3,0,0,68,0
37753,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,33,4.0,7,0,0,51,0
4896,Sales & Marketing,region_13,Bachelor's,m,other,1,45,3.0,3,0,0,50,0
5020,Procurement,region_22,Bachelor's,f,other,1,32,5.0,6,1,0,73,0
3835,Finance,region_19,Bachelor's,f,sourcing,1,36,4.0,3,0,0,59,0
44063,Sales & Marketing,region_31,Bachelor's,m,other,1,25,3.0,1,0,0,52,0
50109,Procurement,region_7,Bachelor's,m,other,1,49,4.0,11,0,0,74,0
51088,Sales & Marketing,region_2,Master's & above,f,other,1,39,4.0,9,1,0,46,0
27789,Finance,region_30,Bachelor's,m,sourcing,1,26,3.0,2,0,0,61,0
64182,Procurement,region_26,Bachelor's,f,sourcing,1,37,3.0,6,1,0,70,0
64043,Operations,region_7,Bachelor's,m,sourcing,1,31,3.0,2,0,0,61,0
62785,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,1.0,4,0,0,48,0
28560,Analytics,region_11,Bachelor's,m,other,1,30,3.0,2,1,0,88,0
29684,Technology,region_2,Master's & above,m,other,1,30,3.0,2,0,0,79,0
66779,Analytics,region_7,Master's & above,m,other,2,48,5.0,6,1,0,85,0
60333,Sales & Marketing,region_16,Bachelor's,m,other,1,42,1.0,12,0,0,48,0
38587,Operations,region_31,Bachelor's,m,other,1,32,5.0,5,0,0,53,0
34084,Analytics,region_31,Bachelor's,m,other,1,36,3.0,3,0,0,82,0
22913,Sales & Marketing,region_17,Bachelor's,m,other,1,37,3.0,10,0,0,49,0
4415,Analytics,region_4,Bachelor's,m,other,1,29,4.0,4,0,0,83,0
26560,Technology,region_2,Master's & above,m,sourcing,1,49,3.0,8,0,0,81,0
55907,Procurement,region_24,Bachelor's,m,other,1,26,3.0,2,1,0,67,0
57437,Operations,region_15,Bachelor's,f,sourcing,2,32,5.0,8,1,0,58,0
70825,Sales & Marketing,region_32,Bachelor's,m,other,2,27,2.0,7,0,0,47,0
30989,Technology,region_5,Bachelor's,m,other,1,32,5.0,2,1,0,83,0
37072,Analytics,region_22,Bachelor's,m,sourcing,2,26,4.0,3,0,0,86,0
38676,Sales & Marketing,region_15,Bachelor's,m,other,2,29,5.0,6,0,0,50,0
41277,Procurement,region_2,Bachelor's,m,sourcing,2,45,3.0,6,1,0,70,0
34976,Sales & Marketing,region_7,Master's & above,f,sourcing,1,36,2.0,10,0,0,47,0
65311,Technology,region_26,Master's & above,m,other,1,42,1.0,4,1,0,76,0
7564,Operations,region_22,Bachelor's,f,other,1,30,3.0,6,0,0,59,0
38191,Operations,region_7,Master's & above,m,sourcing,1,47,4.0,14,0,0,58,0
59502,Sales & Marketing,region_22,Bachelor's,m,other,3,24,4.0,2,0,0,51,0
17565,Operations,region_15,Bachelor's,f,other,1,41,5.0,4,1,0,58,0
56485,Operations,region_2,Bachelor's,m,sourcing,1,28,5.0,3,1,0,61,0
25338,Operations,region_15,Bachelor's,m,sourcing,1,36,5.0,10,1,0,59,0
8167,Analytics,region_26,Bachelor's,m,other,1,30,3.0,4,0,0,81,0
49288,Operations,region_16,Bachelor's,m,sourcing,1,38,5.0,4,1,0,62,0
55446,Sales & Marketing,region_1,Master's & above,m,other,1,49,3.0,4,0,0,54,0
55305,Legal,region_22,Bachelor's,m,sourcing,1,29,1.0,2,1,0,62,0
74017,Operations,region_7,Master's & above,f,sourcing,1,50,4.0,20,0,0,57,0
41862,Analytics,region_13,Master's & above,m,other,1,38,1.0,5,0,0,87,0
10833,Legal,region_2,Bachelor's,f,sourcing,1,36,5.0,4,1,0,57,0
71404,Analytics,region_28,Bachelor's,m,sourcing,3,28,3.0,6,0,0,81,0
27363,Operations,region_13,Master's & above,m,other,1,35,5.0,9,0,0,62,0
32186,Technology,region_31,Bachelor's,m,sourcing,1,33,5.0,4,1,0,81,0
22630,Finance,region_15,Bachelor's,m,sourcing,1,32,4.0,6,0,0,61,0
76059,Sales & Marketing,region_2,Master's & above,f,other,1,34,5.0,7,1,0,49,0
9847,Procurement,region_2,Bachelor's,f,other,2,32,3.0,4,1,0,72,0
36201,Operations,region_2,Master's & above,f,other,1,60,4.0,17,1,0,64,0
48200,Sales & Marketing,region_11,Master's & above,m,other,1,37,1.0,10,0,0,48,0
20483,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,40,5.0,10,1,0,47,0
26801,Technology,region_14,Bachelor's,f,other,1,41,3.0,5,0,0,75,0
56195,R&D,region_22,Bachelor's,f,other,1,28,4.0,2,0,0,83,0
65109,Procurement,region_17,Master's & above,f,other,1,52,3.0,22,1,0,75,0
12380,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,34,4.0,9,0,0,44,0
30972,Operations,region_5,Bachelor's,m,sourcing,1,35,3.0,8,0,0,61,0
18245,Technology,region_11,Master's & above,f,sourcing,1,37,3.0,10,1,0,81,0
48476,Operations,region_27,Master's & above,f,other,1,38,3.0,9,0,0,59,0
20910,Procurement,region_2,Master's & above,f,other,2,50,3.0,4,0,0,69,0
50389,Operations,region_13,Master's & above,f,sourcing,1,32,3.0,4,0,0,67,0
26631,Sales & Marketing,region_13,Master's & above,m,sourcing,1,41,3.0,3,1,0,43,0
37729,Operations,region_2,Bachelor's,f,sourcing,1,42,4.0,6,0,0,60,0
48062,R&D,region_22,Master's & above,m,other,1,37,3.0,5,1,0,84,0
69633,Procurement,region_2,Bachelor's,f,sourcing,2,38,4.0,3,1,1,70,0
12075,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,48,4.0,6,1,0,51,0
11687,Procurement,region_24,Bachelor's,f,sourcing,2,25,3.0,2,0,0,70,0
55650,Technology,region_17,Master's & above,f,other,1,34,4.0,7,1,0,86,0
14702,Legal,region_20,Bachelor's,m,other,1,31,5.0,2,1,0,60,0
62312,Technology,region_7,Bachelor's,f,other,1,42,5.0,13,1,0,79,0
36587,Technology,region_16,Bachelor's,m,sourcing,1,50,1.0,6,0,0,78,0
22756,Sales & Marketing,region_31,Bachelor's,m,other,2,27,4.0,2,0,0,49,0
21475,Sales & Marketing,region_2,Bachelor's,m,other,1,46,4.0,8,0,0,48,0
17534,Finance,region_7,Bachelor's,m,other,1,26,4.0,2,1,0,54,0
6399,Analytics,region_27,Bachelor's,m,other,2,36,4.0,3,1,0,86,0
9145,Sales & Marketing,region_22,Bachelor's,m,other,1,30,1.0,2,1,0,50,0
10464,Sales & Marketing,region_7,Bachelor's,f,other,1,31,1.0,4,0,0,50,0
17773,Operations,region_31,Bachelor's,m,other,1,46,4.0,11,0,0,60,0
74533,Analytics,region_22,Master's & above,m,sourcing,1,31,3.0,4,0,0,83,0
70866,Sales & Marketing,region_15,Bachelor's,m,other,1,33,1.0,7,1,0,50,0
1484,Sales & Marketing,region_2,Master's & above,f,sourcing,1,31,4.0,6,0,0,48,0
28944,Technology,region_2,Below Secondary,f,other,1,24,5.0,2,1,0,78,0
51509,HR,region_2,Master's & above,f,sourcing,1,44,3.0,14,0,0,47,0
18213,Operations,region_15,Bachelor's,m,sourcing,1,32,4.0,6,0,0,58,0
38032,Procurement,region_2,Master's & above,f,sourcing,1,40,1.0,6,0,0,68,0
71771,Operations,region_27,Master's & above,m,other,2,36,3.0,3,0,0,56,0
55370,Technology,region_2,Bachelor's,f,sourcing,2,43,5.0,14,1,0,82,0
31904,Finance,region_2,Bachelor's,m,other,4,37,3.0,5,0,0,60,0
47249,Operations,region_14,Master's & above,m,other,1,44,3.0,16,1,0,62,0
3011,Analytics,region_16,Bachelor's,m,other,1,39,5.0,3,1,0,85,0
31441,Analytics,region_2,Bachelor's,m,sourcing,1,31,5.0,7,1,0,86,0
73733,Analytics,region_22,Bachelor's,m,sourcing,1,33,4.0,4,0,0,88,0
7833,Technology,region_23,Bachelor's,m,sourcing,1,32,5.0,6,1,1,76,0
41985,Operations,region_22,Bachelor's,m,sourcing,1,30,3.0,2,0,0,58,0
4360,Technology,region_30,Master's & above,m,other,1,37,3.0,7,0,0,85,0
58077,Operations,region_26,Bachelor's,m,other,3,31,4.0,8,0,0,52,0
70661,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,54,1.0,25,0,0,47,0
27149,Operations,region_2,Master's & above,f,other,1,41,5.0,7,1,0,61,0
65411,Sales & Marketing,region_4,Master's & above,m,other,1,44,1.0,15,0,0,50,0
44078,Technology,region_15,Bachelor's,m,other,1,41,4.0,7,0,0,80,0
10249,Operations,region_15,Bachelor's,m,sourcing,1,48,3.0,19,0,0,56,0
34002,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,54,3.0,22,0,0,48,0
60248,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,28,5.0,2,0,0,51,0
70654,Sales & Marketing,region_26,Bachelor's,m,sourcing,3,27,3.0,5,0,0,50,0
3313,Sales & Marketing,region_26,Bachelor's,m,other,1,35,3.0,8,0,0,45,0
36893,Analytics,region_22,Bachelor's,f,other,1,26,3.0,4,0,0,84,0
51000,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,39,5.0,5,1,0,45,0
5417,Sales & Marketing,region_6,Bachelor's,m,other,1,43,1.0,12,0,0,45,0
43024,Operations,region_22,Bachelor's,m,other,1,42,3.0,3,1,0,61,0
26877,Analytics,region_15,Bachelor's,m,sourcing,1,27,1.0,3,0,0,85,0
77335,Procurement,region_2,Master's & above,m,sourcing,1,35,3.0,10,0,0,65,0
36308,Technology,region_2,Bachelor's,m,referred,1,38,4.0,9,0,0,78,0
29697,Analytics,region_4,Bachelor's,m,other,1,30,5.0,4,1,0,88,0
55315,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,47,1.0,5,0,0,53,0
2557,Operations,region_11,Master's & above,m,sourcing,1,35,3.0,3,0,0,58,0
55283,HR,region_2,Master's & above,f,other,1,33,3.0,5,0,0,48,0
43923,Analytics,region_14,Bachelor's,m,sourcing,1,31,4.0,4,1,0,86,0
39742,Sales & Marketing,region_7,Master's & above,m,other,2,33,3.0,4,0,0,50,0
13496,Operations,region_22,Bachelor's,m,other,1,27,5.0,4,1,0,60,0
75312,Procurement,region_31,Master's & above,m,other,2,40,3.0,10,0,0,65,0
64815,Sales & Marketing,region_28,Master's & above,m,other,1,39,5.0,5,1,0,50,0
22333,Technology,region_2,Bachelor's,f,sourcing,2,32,3.0,5,1,0,82,0
41026,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,3.0,4,0,0,48,0
54467,Operations,region_8,Master's & above,m,sourcing,2,40,5.0,4,1,0,62,0
27860,Sales & Marketing,region_19,Master's & above,m,other,1,46,3.0,16,0,0,47,0
45069,Operations,region_10,Master's & above,m,other,1,35,5.0,9,1,0,58,0
63682,Sales & Marketing,region_1,Bachelor's,m,other,1,32,4.0,4,0,0,46,0
61016,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,32,1.0,10,0,0,51,0
32187,Operations,region_7,Bachelor's,f,other,1,36,2.0,7,0,0,56,0
8084,Sales & Marketing,region_31,Bachelor's,f,other,1,26,5.0,5,0,0,52,0
29549,Analytics,region_2,Master's & above,m,other,1,37,3.0,4,1,0,84,0
36183,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,36,2.0,3,0,0,51,0
51183,Operations,region_31,Bachelor's,f,sourcing,1,33,5.0,9,1,0,58,0
74436,Operations,region_13,Bachelor's,m,other,1,34,2.0,7,1,0,59,0
17567,Finance,region_28,Bachelor's,m,sourcing,4,27,4.0,2,0,0,59,0
57051,Operations,region_4,Bachelor's,m,sourcing,1,34,4.0,7,1,0,58,0
75358,Analytics,region_27,Bachelor's,m,sourcing,1,32,4.0,4,0,0,83,0
64740,Procurement,region_7,Bachelor's,f,referred,1,33,4.0,5,1,0,66,0
28471,Operations,region_4,Master's & above,m,sourcing,1,40,3.0,5,0,0,58,0
63878,Sales & Marketing,region_7,Bachelor's,m,other,2,36,5.0,12,0,0,49,0
35586,Technology,region_28,Bachelor's,f,other,1,31,3.0,5,0,0,83,0
52740,Finance,region_4,Master's & above,m,other,2,36,3.0,4,1,0,63,0
62100,Finance,region_2,Master's & above,m,sourcing,1,34,3.0,9,1,0,53,0
46198,Sales & Marketing,region_29,Master's & above,m,sourcing,1,32,1.0,7,0,0,47,0
63253,Technology,region_11,Bachelor's,m,other,1,37,1.0,8,0,0,81,0
54914,Procurement,region_2,Master's & above,f,sourcing,1,56,4.0,12,0,0,68,0
64602,HR,region_2,Master's & above,f,other,1,47,5.0,3,0,0,43,0
13970,Operations,region_33,Master's & above,m,other,1,36,3.0,4,0,0,60,0
15819,Analytics,region_12,Bachelor's,m,other,1,28,5.0,3,1,0,81,0
37281,Finance,region_22,Bachelor's,m,other,1,26,1.0,5,0,1,56,0
72294,Procurement,region_2,Master's & above,f,other,1,44,5.0,16,1,0,73,0
17978,Sales & Marketing,region_13,Bachelor's,m,other,2,43,3.0,12,0,0,47,0
5852,HR,region_2,Master's & above,m,other,1,38,3.0,10,0,0,48,0
40342,Operations,region_4,Master's & above,f,sourcing,1,46,3.0,17,0,0,64,0
